"Date","Unit_ID","Name_Full","Name_Short","New_Deaths"
2020-06-05,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-06,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-07,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-08,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-09,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-10,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-11,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-12,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-13,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-14,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-15,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-16,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-17,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-18,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-19,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-20,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-21,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-22,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-23,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-24,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-25,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-26,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-27,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-28,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-29,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-06-30,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-01,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-02,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-03,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-04,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-05,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-06,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-07,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-08,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-09,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-10,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-11,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-12,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-13,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-14,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-15,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-16,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-17,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-18,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-19,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-20,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-21,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-22,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-23,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-24,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-25,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-26,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-27,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-28,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-29,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-30,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-07-31,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-01,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-02,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-03,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-04,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-05,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-06,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-07,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-08,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-09,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-10,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-11,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-12,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-13,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-14,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-15,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-16,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-17,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-18,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-19,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-20,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-21,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-22,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-23,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-24,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-25,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-26,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-27,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-28,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-29,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-30,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-08-31,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-01,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-02,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-03,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-04,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-05,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-06,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-07,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-08,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",1
2020-09-09,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-10,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-11,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-12,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-13,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-14,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-15,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-16,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-17,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-18,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-19,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-20,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-21,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-22,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-23,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-24,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-25,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-26,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-27,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-28,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-29,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-09-30,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-01,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-02,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-03,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-04,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-05,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-06,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-07,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-08,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-09,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-10,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-11,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-12,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-13,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-14,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-15,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-16,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-17,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-18,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-19,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-20,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-21,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-22,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-23,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-24,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-25,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-26,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-27,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-28,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-29,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-30,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-10-31,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-01,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-02,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-03,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-04,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-05,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-06,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-07,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-08,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-09,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-10,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-11,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-12,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-13,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-14,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-15,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-11-16,3535,"Haliburton, Kawartha, Pine Ridge District Health Unit","Haliburton, Kawartha, Pine Ridge",0
2020-03-08,3536,"Halton Regional Health Unit","Halton",0
2020-03-09,3536,"Halton Regional Health Unit","Halton",0
2020-03-10,3536,"Halton Regional Health Unit","Halton",0
2020-03-11,3536,"Halton Regional Health Unit","Halton",0
2020-03-12,3536,"Halton Regional Health Unit","Halton",0
2020-03-13,3536,"Halton Regional Health Unit","Halton",0
2020-03-14,3536,"Halton Regional Health Unit","Halton",0
2020-03-15,3536,"Halton Regional Health Unit","Halton",0
2020-03-16,3536,"Halton Regional Health Unit","Halton",0
2020-03-17,3536,"Halton Regional Health Unit","Halton",0
2020-03-18,3536,"Halton Regional Health Unit","Halton",0
2020-03-19,3536,"Halton Regional Health Unit","Halton",1
2020-03-20,3536,"Halton Regional Health Unit","Halton",0
2020-03-21,3536,"Halton Regional Health Unit","Halton",0
2020-03-22,3536,"Halton Regional Health Unit","Halton",0
2020-03-23,3536,"Halton Regional Health Unit","Halton",0
2020-03-24,3536,"Halton Regional Health Unit","Halton",0
2020-03-25,3536,"Halton Regional Health Unit","Halton",0
2020-03-26,3536,"Halton Regional Health Unit","Halton",0
2020-03-27,3536,"Halton Regional Health Unit","Halton",0
2020-03-28,3536,"Halton Regional Health Unit","Halton",0
2020-03-29,3536,"Halton Regional Health Unit","Halton",0
2020-03-30,3536,"Halton Regional Health Unit","Halton",0
2020-03-31,3536,"Halton Regional Health Unit","Halton",0
2020-04-01,3536,"Halton Regional Health Unit","Halton",0
2020-04-02,3536,"Halton Regional Health Unit","Halton",1
2020-04-03,3536,"Halton Regional Health Unit","Halton",0
2020-04-04,3536,"Halton Regional Health Unit","Halton",0
2020-04-05,3536,"Halton Regional Health Unit","Halton",0
2020-04-06,3536,"Halton Regional Health Unit","Halton",0
2020-04-07,3536,"Halton Regional Health Unit","Halton",0
2020-04-08,3536,"Halton Regional Health Unit","Halton",0
2020-04-09,3536,"Halton Regional Health Unit","Halton",2
2020-04-10,3536,"Halton Regional Health Unit","Halton",0
2020-04-11,3536,"Halton Regional Health Unit","Halton",0
2020-04-12,3536,"Halton Regional Health Unit","Halton",0
2020-04-13,3536,"Halton Regional Health Unit","Halton",7
2020-04-14,3536,"Halton Regional Health Unit","Halton",0
2020-04-15,3536,"Halton Regional Health Unit","Halton",0
2020-04-16,3536,"Halton Regional Health Unit","Halton",0
2020-04-17,3536,"Halton Regional Health Unit","Halton",1
